name,id
Glenn Gordon Caron,1281
Andrew Fleming,1282
Zelda Barron,1283
Philipp Stölzl,1284
Julian Jarrold,1285
Sally George,1286
David Stevens,1287
Marc Moody,1288
John Maloof,1289
Jack Hill ,1290
Mimi Leder,1291
Laetitia Masson,1292
Doug Sweetland,1293
Nicholas Ray,1294
Joe Wright,1295
Peter Yates,1296
Julio Médem,1297
Tom Noonan,1298
John Sturges,1299
John Trent,1300
Tony Giglio,1301
Jennifer Flackett,1302
Kirby Dick,1303
Mike Smith,1304
George Roy Hill,1305
Jason Winer,1306
Richard Gordon,1307
René Clément,1308
Jon Hess,1309
Lenny Abrahamson,1310
Jacques Audiard,1311
Paul Wegener,1312
John Gilling,1313
Luis Piedrahita,1314
Peter Atencio,1315
David Michener,1316
John Turturro,1317
Jerzy Skolimowski,1318
Alberto De Martino,1319
Jeremiah Kipp,1320
Abel Gance,1321
Kevin Spacey,1322
Yôji Yamada,1323
Casey Affleck,1324
David Butler,1325
John Badham,1326
Steve Wolsh,1327
Filip Remunda,1328
Elizabeth Banks,1329
Irvin Kershner,1330
Scott Silver,1331
Robert Townsend,1332
R.J. Kizer,1333
Oliver Hirschbiegel,1334
Cédric Klapisch,1335
Colin Trevorrow,1336
Scott Sanders,1337
Janet Greek,1338
Theo Angelopoulos,1339
Lucky McKee,1340
Juan Piquer Simón,1341
Martin Weisz,1342
Luis Buñuel,1343
Chris Noonan,1344
Vincenzo Natali,1345
Ingmar Bergman,1346
Rob Sitch,1347
Peter Kassovitz,1348
Steven Vidler,1349
Guillaume Canet,1350
Kevin Allen,1351
Mort Nathan,1352
Gary Weis,1353
Morgan O'Neill,1354
Jerry Jameson,1355
Kenji Mizoguchi,1356
William Arntz,1357
Godfrey Reggio,1358
Antonia Bird,1359
Jerry Paris,1360
Guy Maddin,1361
Zhang Yang,1362
Jennifer Kent,1363
Akira Kurosawa,1364
Paul Thomas Anderson,1365
Ondřej Trojan,1366
John-Paul Davidson,1367
Leonard Nimoy,1368
Eric Toledano,1369
Marco Ferreri,1370
Richard Loncraine,1371
Steven Gomez,1372
Charles Walters,1373
Robert Eggers,1374
Arthur Qwak,1375
Aram Rappaport,1376
Jeff Margolis,1377
Costa Botes,1378
Stephen Gyllenhaal,1379
Régis Wargnier,1380
Jesse Vaughan,1381
Carroll Ballard,1382
Mike Bigelow,1383
Kevin Tenney,1384
Richard W. Haines,1385
Guel Arraes,1386
Mark Levinson,1387
Marco Schnabel,1388
Lisa Gottlieb,1389
Roger Nygard,1390
Bradley King (II),1391
Alexander Sokurov,1392
Yung Chang,1393
Bill Murray,1394
Greg McLean,1395
Glenn A. Jordan,1396
Sam Pillsbury,1397
Marcel Ophüls,1398
Luke Matheny,1399
Eddie Murphy,1400
Barbara Brancaccio,1401
Bradford May,1402
Ringo Starr,1403
Stefan Fjeldmark,1404
Michaël R. Roskam,1405
Abbas Kiarostami,1406
Paul Bartel,1407
Koen Mortier,1408
William Dear,1409
Yann Arthus-Bertrand,1410
Craig Viveiros,1411
André De Toth,1412
Werner Herzog,1413
Max Färberböck,1414
Roman Polanski,1415
Andrew Stanton,1416
Sam Garbarski,1417
Charles Band,1418
Yasuhiro Takemoto,1419
David Miller,1420
Chapman Way,1421
George Haas,1422
Jessy Terrero,1423
Jimmy T. Murakami,1424
Hiroyuki Imaishi,1425
Bertrand Blier,1426
Osamu Kasai,1427
Claude Lelouch,1428
Alan Jacobs,1429
Stacy Title,1430
Steven Baigelman,1431
Mel Gibson,1432
Uwe Boll,1433
Nick Hamm,1434
Mark DiSalle,1435
Sabine Bernardi,1436
George P. Cosmatos,1437
Ralph Ziman,1438
Kent Jones,1439
Elia Suleiman,1440
Corneliu Porumboiu,1441
Edward Ludwig,1442
Daisy von Scherler Mayer,1443
Steven Okazaki,1444
Derek Sieg,1445
Stuart Gordon,1446
Adam Rogers,1447
Robert Young,1448
Roger Corman,1449
John Wayne,1450
Eric Darnell,1451
Robert Adetuyi,1452
Peter Duncan,1453
Michael Herz,1454
Jonathan van Tulleken,1455
Clyde Geronimi,1456
Justin Chadwick,1457
Seth Rogen,1458
Bryan Forbes,1459
Nunnally Johnson,1460
Nicholas Stoller,1461
Atiq Rahimi,1462
Griffin Dunne,1463
Simon J. Smith,1464
Elmar Klos,1465
Christian Alvart,1466
Tim Pope,1467
Liz Garbus,1468
Alan Mak,1469
Pierre Morel,1470
Marcelo Piñeyro,1471
Gil Junger,1472
Alexandros Avranas,1473
Andrew Davis,1474
Bernhard Wicki,1475
Brad Bird,1476
Maria Maggenti,1477
Takashi Miike,1478
Marc Lawrence,1479
Nelson McCormick,1480
John De Bello,1481
Christopher Menaul,1482
Kari Skogland,1483
Danny Pang,1484
Richard Franklin,1485
Patricia Rozema,1486
Dan Klores,1487
Val Guest,1488
Tobe Hooper,1489
Pat Proft,1490
Tom Stoppard,1491
Samira Makhmalbaf,1492
Gregg Araki,1493
Danny Steinmann,1494
Holly Goldberg Sloan,1495
Sean Penn,1496
Fran Rubel Kuzui,1497
Roger Avary,1498
Casper Andreas,1499
Igor Kovalyov,1500
Dennis Hopper,1501
Tony Krantz,1502
Jack Baran,1503
Emma-Kate Croghan,1504
Juan Carlos Fresnadillo,1505
Adrian Hoven,1506
Cathy Caplan,1507
Harve Foster,1508
Joan Chen,1509
JK Youn,1510
Carlo Ledesma,1511
David LaChapelle,1512
Richard Greenberg,1513
Fina Torres,1514
Kevin Hooks,1515
Don Hahn,1516
Jill Sprecher,1517
Tony Leech,1518
Bob Smeaton,1519
Diane English,1520
William Brent Bell,1521
Bill Paxton,1522
Christopher Doyle,1523
Richard Attenborough,1524
Henry Koster,1525
René Clair,1526
Roland Emmerich,1527
Gordon Hessler,1528
Aaron Seltzer,1529
Paul Hunter,1530
Mark Waters,1531
Kelly Makin,1532
Pablo Trapero,1533
George Abbott,1534
Raman Hui,1535
Seiji Tani,1536
Julian Schnabel,1537
Samuel Fuller,1538
Mark Jonathan Harris,1539
Grant Harvey,1540
Joe Dante,1541
Bill Rebane,1542
Paul Greengrass,1543
Kenneth Branagh,1544
Alfonso Aráu,1545
Augusto Caminito,1546
Frank Miller,1547
Scott Cooper,1548
Angelina Jolie,1549
Burt Reynolds,1550
Masayuki Suo,1551
Jan Egleson,1552
Chris Carter,1553
Nicholas Barker,1554
Christine Jeffs,1555
Arthur Allan Seidelman,1556
Andrzej Wajda,1557
Noam Murro,1558
Steven Spielberg,1559
Leesong Hee-il,1560
Joe Chappelle,1561
Naoyuki Tomomatsu,1562
Destin Cretton,1563
Anthony Stacchi,1564
Jeff Malmberg,1565
Terry Sanders,1566
Clay Borris,1567
Ang Lee,1568
Eric Schaeffer,1569
Mark Jones,1570
Steven Kampmann,1571
Peter Joseph,1572
Pang Ho-cheung,1573
Agustín Díaz Yanes,1574
Rainer Werner Fassbinder,1575
Cate Shortland,1576
Brian Knappenberger,1577
Donald Wrye,1578
Fritz Kiersch,1579
Abraham Polonsky,1580
Jim Handley,1581
Shekhar Kapur,1582
Cristian Mungiu,1583
Sylvio Tabet,1584
Brett Haley,1585
Geoff Burrowes,1586
Harold P. Warren,1587
Vincent Sherman,1588
Jessica Yu,1589
Sam Dunn,1590
Natalie Portman,1591
Hong Khaou,1592
Jun Falkenstein,1593
Renny Harlin,1594
David Moreau,1595
Rosser Goodman,1596
Stephen Chbosky,1597
Stephen St. Leger,1598
Cindy Meehl,1599
Henry Jaglom,1600
Corey Yuen,1601
Lynne Ramsay,1602
Laurie Lynd,1603
Bong Joon-ho,1604
Arne Glimcher,1605
Vít Klusák,1606
Nicolas Philibert,1607
Wolfgang Lauenstein,1608
Steven Hilliard Stern,1609
Luigi Cozzi,1610
Chris Smith,1611
Charles Martin Smith,1612
Satyajit Ray,1613
Andrew Adamson,1614
Aaron Harvey,1615
James Signorelli,1616
F. Gary Gray,1617
Sam Liu,1618
Norman Tokar,1619
Ulf Malmros,1620
Debra Granik,1621
Ben Lewin,1622
Phil Tippett,1623
Les Clark,1624
Francis Glebas,1625
Carl Rinsch,1626
Stuart Beattie,1627
Kinka Usher,1628
Bruce Beresford,1629
Bruce Timm,1630
Susan Seidelman,1631
Ernest R. Dickerson,1632
Sarah Polley,1633
Kátia Lund,1634
Jodie Foster,1635
Amy Heckerling,1636
Mario Caiano,1637
Charles Barton,1638
Aleksander Bach,1639
Alan Rudolph,1640
Paul Sabella,1641
Joseph Green,1642
Tom Dey,1643
Gary Shore,1644
Willard Carroll,1645
Roger Michell,1646
George T. Miller,1647
Eduardo Sánchez,1648
Andrew Erwin,1649
Jonathan Silverman,1650
Dean DeBlois,1651
James Wan,1652
Julianna Lavin,1653
Michael Goldenberg,1654
Peter Billingsley,1655
Kornél Mundruczó,1656
George Fitzmaurice,1657
James Gartner,1658
Walter Hill,1659
Lili Fini Zanuck,1660
Shirish Kunder,1661
J.J. Cohn,1662
William Malone,1663
Kevin Bray,1664
Susan Skoog,1665
David Worth,1666
Wesley Strick,1667
Brian Gilbert,1668
Tom DiCillo,1669
Federico Fellini,1670
Friz Freleng,1671
John Landis,1672
Hettie MacDonald,1673
Timo Vuorensola,1674
Rémi Bezançon,1675
James F. Robinson,1676
Michael Glawogger,1677
Paul McGuigan,1678
Jim Sharman,1679
Tom Haneke,1680
Jim Henson,1681
Ana Kokkinos,1682
Burt Kennedy,1683
Genndy Tartakovsky,1684
Gary Goldman,1685
Kathryn Bigelow,1686
Tom Gilroy,1687
Martine Dugowson,1688
Marc Rocco,1689
Bruce Lee,1690
Jeffery Scott Lando,1691
Mina Shum,1692
Pen Densham,1693
James Algar,1694
Andrew V. McLaglen,1695
Ari Folman,1696
Joseph Pevney,1697
Ole Bornedal,1698
Ol Parker,1699
Alessandro Carloni,1700
Louise Palanker,1701
Franco Brusati,1702
William Shatner,1703
Michael Wadleigh,1704
Shane Black,1705
Andreas Dalsgaard,1706
Rémy Belvaux,1707
Tony Scott,1708
Masaaki Yuasa,1709
Donnacha O'Briain,1710
Doug Atchison,1711
Jerry Rothwell,1712
Tony Randel,1713
Stefen Fangmeier,1714
Daniel Barnz,1715
Leslie H. Martinson,1716
Kevin Elders,1717
Hunter Richards,1718
Bart Layton,1719
Jason Wise,1720
Ayan Mukherjee,1721
Yann Samuell,1722
Michel Hazanavicius,1723
Roy William Neill,1724
Shawn Levy,1725
Abbe Wool,1726
Louis Pepe,1727
Neil Abramson,1728
John Musker,1729
Judd Apatow,1730
Stephen King,1731
Mat Whitecross,1732
Jon Watts,1733
Chris Nelson,1734
Jack Green,1735
Randal Kleiser,1736
Ray Goossens,1737
Walter Ruttmann,1738
Jesse Peretz,1739
Scott Winant,1740
Rob McKittrick,1741
Daniel Burman,1742
Rick Friedberg,1743
Jacques Doillon,1744
Jay Russell,1745
Kristian Levring,1746
Gary McKendry,1747
Frank Cvitanovich,1748
Andy Fickman,1749
Lexi Alexander,1750
Roland Suso Richter,1751
Vincent Paronnaud,1752
Nicole Real,1753
Rudolph Maté,1754
Howard Franklin,1755
Tom Kuntz,1756
Risa Bramon Garcia,1757
George Miller,1758
Lionel Coleman,1759
Scott Derrickson,1760
Kiefer Sutherland,1761
King Vidor,1762
Alan Cumming,1763
Clark L. Paylow,1764
Damon Santostefano,1765
Lena Dunham,1766
Tia Lessin,1767
Don Siegel,1768
Hamilton Luske,1769
Thomas Vinterberg,1770
J.B. Rogers,1771
William A. Graham,1772
Catherine Hardwicke,1773
Chris Gerolmo,1774
Anthony C. Ferrante,1775
Alan Metter,1776
Leslie Howard,1777
Mark Elijah Rosenberg,1778
Fred Savage,1779
Irwin Allen,1780
Isidro Ortiz,1781
Roy Allen Smith,1782
Chris Menges,1783
Graham Heid,1784
Jim Hanon,1785
Edward Sampson,1786
Ben Stiller,1787
Alan J. Pakula,1788
Tomas Alfredson,1789
David Maysles,1790
Chris Lofing,1791
Fred Schepisi,1792
Robert Stevenson,1793
Jez Butterworth,1794
Pete Travis,1795
Ralph Zondag,1796
Josh Radnor,1797
Tinu Suresh Desai,1798
Rupert Goold,1799
Jeff Burr,1800
Carlos Saldanha,1801
Will Graham,1802
Rupert Wyatt,1803
Jack Sholder,1804
Munehisa Sakai,1805
Robert Bresson,1806
Kieran Darcy-Smith,1807
Matthew Bright,1808
George Casey,1809
William Wyler,1810
Todd Strauss-Schulson,1811
Michael Cuesta,1812
Sook-Yin Lee,1813
Tyler Gillett,1814
Johnnie To,1815
Dave Payne,1816
Cedric Gibbons,1817
Ted Demme,1818
Mark Christopher,1819
Ralph Bakshi,1820
David DeCoteau,1821
Jaco Van Dormael,1822
Nick Moore,1823
Édouard Molinaro,1824
Floyd Mutrux,1825
Bill Fishman,1826
Adrian Lyne,1827
Jonas Pate,1828
Julian Schlossberg,1829
Paul King,1830
Steven Brill,1831
Chris Buck,1832
Lynne Littman,1833
Bert I. Gordon,1834
Just Jaeckin,1835
Joseph Ruben,1836
Tony Richardson,1837
S.R. Bindler,1838
Hart Bochner,1839
Kim Jee-woon,1840
Andy Muschietti,1841
Justin Simien,1842
Gary Nelson,1843
Lindsay Anderson,1844
Richard Spence,1845
Phil Nibbelink,1846
Tom Green,1847
Jennifer Chambers Lynch,1848
Jack Kinney,1849
Sam Firstenberg,1850
Nick Cassavetes,1851
Thorold Dickinson,1852
Xavier Palud,1853
Steven Quale,1854
Eric Zala,1855
Don Cheadle,1856
Terence Fisher,1857
Clyde Bruckman,1858
Andrea Arnold,1859
Ariel Schulman,1860
Bernt Amadeus Capra,1861
Marco Tullio Giordana,1862
Michael Polish,1863
Christian Marquand,1864
Alain Resnais,1865
Jeffery Delman,1866
Peter Faiman,1867
Clare Kilner,1868
Stephen Merchant,1869
Sam Esmail,1870
Jackie Chan,1871
Peter Farrelly,1872
Frederik Du Chau,1873
Hampton Fancher,1874
Eric Red,1875
Noel Black,1876
George Sluizer,1877
Scott Reynolds,1878
Richard Bates Jr.,1879
Pitof,1880
Nick Castle,1881
John Carney,1882
Ben Palmer,1883
Jennifer Lee,1884
Richard Shepard,1885
Peter Hewitt,1886
Kent Alterman,1887
Jonathan Hock,1888
Dominique Othenin-Girard,1889
Kris Pearn,1890
Geoff Burton,1891
Michael Moore,1892
Tom Laughlin,1893
Matthew Diamond,1894
Alfred L. Werker,1895
Amir Bar-Lev,1896
Leon Ichaso,1897
Gavin Wilding,1898
Graham Annable,1899
William Morgan,1900
Gurinder Chadha,1901
Jason Eisener,1902
Susanne Ofteringer,1903
Hideaki Anno,1904
Nigel Cole,1905
Ron Clements,1906
Carlos Carrera,1907
Lauren Montgomery,1908
James Komack,1909
Todd McCarthy,1910
Jesper Møller,1911
Alexandre Rockwell,1912
Ramaa Mosley,1913
Robert Carl Cohen,1914
Adam MacDonald,1915
Martha Coolidge,1916
Alex Stapleton,1917
Martin McDonagh,1918
Frank Lloyd,1919
Terry Zwigoff,1920
Ryoo Seung-wan,1921
Margarethe von Trotta,1922
Zacharias Kunuk,1923
Akiva Schaffer,1924
Shinji Higuchi,1925
Michael Apted,1926
Eric Meza,1927
Stanley Donen,1928
Michael Miller,1929
Andy Cadiff,1930
David Lowell Rich,1931
Anthony Leondis,1932
Ernst Lubitsch,1933
Mic Rodgers,1934
Julius Avery,1935
Petra Epperlein,1936
Arthur Lubin,1937
Michel Blanc,1938
Jeff Stilson,1939
Peter W. Kunhardt,1940
Daniela Thomas,1941
Tom Tykwer,1942
Gavin Wiesen,1943
Deborah Kaplan,1944
Michael Mayer,1945
Sophie Fiennes,1946
Tamra Davis,1947
Jen Soska,1948
Fletcher Markle,1949
Bill Bennett,1950
Armand Schaefer,1951
Robert Rodriguez,1952
Amy Berg,1953
Mika Hotakainen,1954
Jim Weedon,1955
Cheech Marin,1956
David Hare,1957
Christian Petzold,1958
Manny Coto,1959
David Price,1960
Ray Lawrence,1961
Grant Heslov,1962
Rodrigo Sopeña,1963
Peter Chung,1964
John Cromwell,1965
John Erick Dowdle,1966
Sam Wanamaker,1967
Tim Roth,1968
John G. Avildsen,1969
Stuart Baird,1970
Robert M. Young,1971
Ted Post,1972
Kurt Voss,1973
Greg Harrison,1974
Jay Chandrasekhar,1975
Garth Jennings,1976
Ruben Östlund,1977
Takeshi Kitano,1978
Aleksey Fedorchenko,1979
Forest Whitaker,1980
Emeric Pressburger,1981
Mark Rydell,1982
John Farrow,1983
Patricia Riggen,1984
Bruno Dumont,1985
Bruce Hunt,1986
Rick Moranis,1987
John Duigan,1988
Todd Phillips,1989
Douglas McCarthy,1990
C.M. Talkington,1991
Kelly Reichardt,1992
Mahiro Maeda,1993
George Dunning,1994
Sanaa Hamri,1995
Robert Longo,1996
Everett Lewis,1997
Richard Lowenstein,1998
Tommy O'Haver,1999
George Scribner,2000
Michael Hoffman,2001
Eugenio Martín,2002
Barbara Sonneborn,2003
John Fawcett,2004
Jerry Zucker,2005
Mario Bava,2006
Oxide Pang Chun,2007
Enzo G. Castellari,2008
Bob Swaim,2009
Brian Taylor,2010
Mike Hodges,2011
James Wong,2012
Art Clokey,2013
Julia Sweeney,2014
Simon West,2015
Tim Reid,2016
John Roberts,2017
Will Gluck,2018
Joe Camp,2019
Eric Bross,2020
Gerry Chiniquy,2021
Michael J. Sheridan,2022
Mel Brooks,2023
Ondi Timoner,2024
Steve Miner,2025
Kevin Rafferty,2026
Dave Meyers,2027
Harry Winer,2028
Charlotte Zwerin,2029
Joseph H. Lewis,2030
Keoni Waxman,2031
Barry Shils,2032
Alan Myerson,2033
Felix Herngren,2034
Frank Zappa,2035
David Raynr,2036
Mike Binder,2037
Peyton Reed,2038
Benjamin Christensen,2039
Hal E. Chester,2040
Mitsuo Hashimoto,2041
Hiroyuki Okiura,2042
Kristen Coury,2043
David Evans,2044
Marina de Van,2045
Raoul Peck,2046
John Scheinfeld,2047
Steven M. Martin,2048
Jack Nicholson,2049
Fred Niblo,2050
Javier Soto,2051
Jon S. Baird,2052
Maren Ade,2053
Nancy Meyers,2054
Sophia Turkiewicz,2055
Hayden Schlossberg,2056
S. Sylvan Simon,2057
James William Guercio,2058
Guy Moshe,2059
Annette Haywood-Carter,2060
Hollis Frampton,2061
Sergio Leone,2062
Wai Ka-Fai,2063
Andrew Mogel,2064
Danny DeVito,2065
Paul Solet,2066
Alex van Warmerdam,2067
J.C. Chandor,2068
Eran Kolirin,2069
Charles Robert Carner,2070
Nisha Pahuja,2071
Paul Quinn,2072
Percy Adlon,2073
Jean-Paul Rappeneau,2074
Marjane Satrapi,2075
Nick Love,2076
Janusz Kamiński,2077
Sam Mendes,2078
Lucio Fulci,2079
Bo Arne Vibenius,2080
Scott Wiper,2081
Mark Andrews,2082
Ethan Maniquis,2083
Mabrouk El Mechri,2084
Juliusz Machulski,2085
Gina Prince-Bythewood,2086
Juzo Itami,2087
Lorna Cook,2088
David Leaf,2089
Dana Brown,2090
Alan Rafkin,2091
Carl Schultz,2092
John Ottman,2093
George Lucas,2094
John Berry,2095
Troy Duffy,2096
Al Pacino,2097
Allan Dwan,2098
Terry Hughes,2099
José Luis Guerin,2100
He Ping,2101
Raja Gosnell,2102
Gréta Olafsdóttir,2103
Ross Adam,2104
John Hillcoat,2105
Daniel Sánchez Arévalo,2106
Jamie Johnson,2107
John Madden,2108
Richard Eyre,2109
Howard Ziehm,2110
Jeff Zimbalist,2111
Bonni Cohen,2112
Deran Sarafian,2113
Theodore Melfi,2114
Paul Brickman,2115
Udayan Prasad,2116
Tim Fywell,2117
Alan Taylor,2118
David M. Evans,2119
James Foley,2120
Karel Reisz,2121
Darren Aronofsky,2122
Joseph Santley,2123
Doug Liman,2124
Damien Dante Wayans,2125
Maggie Carey,2126
Joe Johnston,2127
Ken Finkleman,2128
"Arthur Rankin, Jr.",2129
Blake Edwards,2130
Hideo Nakata,2131
Andrew Sipes,2132
Lance Mungia,2133
Breck Eisner,2134
Tony Kaye,2135
Tetsuya Nomura,2136
Arthur Hiller,2137
Stephen Kessler,2138
Joe Nussbaum,2139
Jeffrey Friedman,2140
Anne Wheeler,2141
Lilly Wachowski,2142
Arnold Glassman,2143
Arna Selznick,2144
Satoshi Kon,2145
Tom Gormican,2146
Woo-sang Park,2147
Anthony Page,2148
María Ripoll,2149
Morten Arnfred,2150
Malcolm Mowbray,2151
Peter Sehr,2152
Anthony Mann,2153
Kevin Kolsch,2154
Sean Byrne,2155
Michael Schorr,2156
Mamoru Oshii,2157
Christopher Scott Cherot,2158
Elizabeth Allen Rosenbaum,2159
Paul Almond,2160
Danny Boyle,2161
Lorene Scafaria,2162
Kevin Rodney Sullivan,2163
Alastair Fothergill,2164
Lee Sholem,2165
Haskell Wexler,2166
Mike Leigh,2167
Elia Kazan,2168
Nobuhiro Suwa,2169
Kinji Fukasaku,2170
Jon Amiel,2171
Martin Bell,2172
Susanna Fogel,2173
Robert Butler,2174
Philippe de Broca,2175
Norio Tsuruta,2176
Robert J. Flaherty,2177
Anne Goursaud,2178
Gérard Pirès,2179
Drew Heriot,2180
Rodrigo García,2181
Fatih Akin,2182
Jon M. Chu,2183
Malcolm Venville,2184
Douglas Cheek,2185
Lewis John Carlino,2186
John Milius,2187
Peter Greenaway,2188
Robert Moore,2189
Ken Burns,2190
Roy Del Ruth,2191
Brett Thompson,2192
Volker Schlöndorff,2193
Mike Figgis,2194
Gordon Chan,2195
Jonah Markowitz,2196
Pascal Pinon,2197
George Pavlou,2198
R. Paul Miller,2199
David Mallet,2200
Tommy Chong,2201
Stephen Kijak,2202
Tom Hanks,2203
Charles Vidor,2204
Jens Lien,2205
Richard Elfman,2206
Rick Rosenthal,2207
Georges Franju,2208
Kasi Lemmons,2209
Mikio Naruse,2210
Liu Chia-Liang,2211
Jean-François Pouliot,2212
Nick Hurran,2213
Anthony Russo,2214
George Ogilvie,2215
Gadi Harel,2216
Paul Mazursky,2217
Ford Beebe,2218
Dean Parisot,2219
Nick Gomez,2220
Bill Cosby,2221
Mischa Kamp,2222
Hugh Wilson,2223
Alejandro Amenábar,2224
Craig McCracken,2225
Olivier Assayas,2226
Joel Hopkins,2227
Paul W.S. Anderson,2228
Reginald Hudlin,2229
Matthew O'Callaghan,2230
Eric Simonson,2231
Charles Shyer,2232
Alan Shapiro,2233
Jim Malone,2234
Albert Maysles,2235
Rawson Marshall Thurber,2236
Brian Levant,2237
Sam Raimi,2238
John Bruno,2239
Tim Johnson,2240
Christopher McQuarrie,2241
Lucía Puenzo,2242
Julien Temple,2243
Morgan J. Freeman,2244
Bill Persky,2245
Zak Penn,2246
Lesli Linka Glatter,2247
Jesse Dylan,2248
Julien Duvivier,2249
Keisuke Kinoshita,2250
Raúl Ruiz,2251
Alan Zaslove,2252
Bruce A. Evans,2253
Ken Annakin,2254
Thomas Carter,2255
Eytan Fox,2256
Massimo Troisi,2257
Mikael Håfström,2258
Geoffrey Sax,2259
Dan Fogelman,2260
Asif Kapadia,2261
Tim Sullivan,2262
Jay Oliva,2263
Hugh Hudson,2264
Blair Treu,2265
Herk Harvey,2266
Jerry Schatzberg,2267
Daniel A. Miller,2268
Kenneth Johnson,2269
Harald Zwart,2270
Sergei Bodrov,2271
Gabriela Pichler,2272
John Waters,2273
Ruggero Deodato,2274
Lance Bangs,2275
Allison Anders,2276
Jaffar Mahmood,2277
Seth Gordon,2278
Anthony Hemingway,2279
Ava DuVernay,2280
Aaron Norris,2281
Paweł Pawlikowski,2282
Gérard Mordillat,2283
Patrick Stettner,2284
Douglas McGrath,2285
Daniel Lindsay,2286
Felix E. Feist,2287
Harold Ramis,2288
Tony Bui,2289
Niki List,2290
John Carl Buechler,2291
Lasse Hallström,2292
Jeff Abugov,2293
Carles Torrens,2294
Klay Hall,2295
Peter Masterson,2296
Matteo Garrone,2297
William Peter Blatty,2298
Haifaa Al-Mansour,2299
James Keach,2300
Richard LaGravenese,2301
Jonathan Lynn,2302
John Curran,2303
John Stevenson,2304
Martin Wood,2305
James Merendino,2306
Valerie Breiman,2307
Hiromasa Yonebayashi,2308
Monte Hellman,2309
Rob Cohen,2310
Philip G. Atwell,2311
Rob Epstein,2312
Jesse Lawrence,2313
Denis Sanders,2314
Brian De Palma,2315
Philippe Claudel,2316
Clio Barnard,2317
Mort Ransen,2318
Paul Lynch,2319
Rodrigo Cortés,2320
Leslie Woodhead,2321
Josiane Balasko,2322
Jack Bender,2323
Paul Flaherty,2324
Phil Vischer,2325
Craig Rosenberg,2326
Dick Sebast,2327
Brandon Vietti,2328
Marc Schölermann,2329
Sion Sono,2330
Kazuhisa Takenôchi,2331
Espen Sandberg,2332
Rob Meltzer,2333
Matthew Galkin,2334
Jonathan Wacks,2335
Marc Levin,2336
Tommy Wirkola,2337
Tony Palmer,2338
George Marshall,2339
Duncan Tucker,2340
Harold Becker,2341
Clifford Odets,2342
Jon Favreau,2343
Beeban Kidron,2344
Michael Caton-Jones,2345
Don Chaffey,2346
Joe Layton,2347
Anthony Minghella,2348
Marc Forster,2349
Austen Jewell,2350
Christian Zübert,2351
Steve De Jarnatt,2352
Mamoru Hosoda,2353
Tom Savini,2354
Irving Reis,2355
Michael Dowse,2356
Roko Belic,2357
Martyn Burke,2358
Steven E. de Souza,2359
Salim Akil,2360
Albert Lewin,2361
Lian Lunson,2362
Bobcat Goldthwait,2363
Nicholas Hytner,2364
Ricki Stern,2365
Miranda July,2366
Mike Mills,2367
Greg Spence,2368
Shinji Aramaki,2369
Ken Wiederhorn,2370
Allen Hughes,2371
Pen-Ek Ratanaruang,2372
Tom Ropelewski,2373
Michael Henry Wilson,2374
Gary Chapman,2375
James Vanderbilt,2376
Corey Allen,2377
Heywood Gould,2378
Michael Rymer,2379
Phillip Noyce,2380
Jamie Babbit,2381
Stan Winston,2382
Doug Pray,2383
Brian G. Hutton,2384
J. Davis,2385
Eric Tsang,2386
Frank Capra,2387
Ted Berman,2388
Bille August,2389
Alexandre Bustillo,2390
Jamie Uys,2391
Douglas Tirola,2392
Timur Bekmambetov,2393
Gary David Goldberg,2394
Jean Negulesco,2395
Tim Miller,2396
Woody Allen,2397
Prabhu Deva,2398
Clarence Brown,2399
Jarrad Paul,2400
Robert Greenwald,2401
Mark Decena,2402
Mark Steven Johnson,2403
Jack Sher,2404
Tony Vitale,2405
Geoffrey O'Connor,2406
Joseph Sargent,2407
Mark Goldblatt,2408
Frank Pierson,2409
Stephen Herek,2410
Michael Radford,2411
Franco Zeffirelli,2412
David Soren,2413
Ate de Jong,2414
Bob Saget,2415
Eli Roth,2416
Sam Taylor,2417
Gareth Edwards,2418
Emmett Malloy,2419
Steve White,2420
Stephen T. Kay,2421
Jonathan Liebesman,2422
Dan Ollman,2423
Charles Sturridge,2424
Lieven Debrauwer,2425
Gene Quintano,2426
Victor Halperin,2427
Jacques Tati,2428
Melanie Mayron,2429
Joshua Zeman,2430
Michael Gottlieb,2431
Peter Sohn,2432
Matt Piedmont,2433
Claude Miller,2434
Kurt Kuenne,2435
Hou Hsiao-hsien,2436
Coline Serreau,2437
Joss Whedon,2438
Dustin Hoffman,2439
Carlo Carlei,2440
Finn Taylor,2441
Robert Radler,2442
Gérard Depardieu,2443
Jeff Kanew,2444
Richard C. Sarafian,2445
Anton Leader,2446
Henry King,2447
Lewis Seiler,2448
Kyle Newman,2449
Frederick Wiseman,2450
Myles Berkowitz,2451
Michael Ritchie,2452
Chris Hopewell,2453
Niels Mueller,2454
Steve Skrovan,2455
Yorgos Lanthimos,2456
Malcolm St. Clair,2457
Josh Boone,2458
Jonas Elmer,2459
Elliot Silverstein,2460
Jacques Demy,2461
Michael Austin,2462
Drew Barrymore,2463
Tom Hooper,2464
Oliver Parker,2465
Michael Powell,2466
Douglas Trumbull,2467
Seiji Mizushima,2468
Billy Bob Thornton,2469
Stefan C. Schaefer,2470
Steve Barron,2471
Kieron J. Walsh,2472
Daniel Ribeiro,2473
Harmony Korine,2474
Ralph Eggleston,2475
Baz Luhrmann,2476
